final_train_loss,final_val_loss,final_train_acc,final_val_acc,loss_gap,acc_gap,overfit_score,val_loss_trend,train_loss_trend,loss_volatility,acc_volatility,best_val_acc,best_val_epoch,convergence_speed,train_val_loss_corr,gradient_norm_mean,gradient_norm_std,failure_mode
0.22470447778701783,0.6015023589134216,0.92375,0.795,0.3767978811264038,0.12874999999999992,0.12874999999999992,0.007344839067170117,-0.015918072798035355,0.27218643932521064,0.10371806737497571,0.82,33,18,0.9426803925363579,0.45620361248656993,0.15910688669838363,0
1.340793104171753,2.105736494064331,0.50125,0.335,0.7649433898925782,0.16624999999999995,0.16624999999999995,0.005278354702573822,-0.01721365292867022,0.06196341704691101,0.052050124888852856,0.345,28,-1,0.4860399633454558,0.5103661704997648,0.1346792117813045,0
0.041503019630908966,1.0142168998718262,0.9875,0.675,0.9727138802409172,0.3125,0.3125,0.02561638788743452,-0.0018372391886783365,0.27313973407111103,0.06337709220193226,0.85,8,11,0.632772314571102,0.16714126048706626,0.05797281684299841,0
0.07997572749853134,1.053007960319519,0.97625,0.79,0.9730322328209877,0.18624999999999992,0.18624999999999992,-0.021275174979007612,-0.01793235833988045,0.18433046932763822,0.07986754192797282,0.815,52,14,0.6308238546760925,0.4369651268178132,0.16274723262573976,0
1.7542664909362793,2.156791925430298,0.3325,0.225,0.40252543449401856,0.10750000000000001,0.10750000000000001,0.010267946936867481,-0.0034778909683227414,0.08403090313041439,0.04720882765633252,0.3,37,-1,0.5705782611198903,0.2614488565508273,0.1041782672966993,0
8.943676948547363e-05,2.181293487548828,1.0,0.8,2.1812040507793427,0.19999999999999996,0.19999999999999996,0.0077377492731267716,-1.0619577854716527e-05,0.5090354050637889,0.09604334293307272,0.875,8,5,-0.40053638912931483,0.13754832366657868,0.21357732852755945,0
0.25675100445747373,0.6526739001274109,0.90625,0.8,0.39592289566993716,0.10624999999999996,0.10624999999999996,0.0008942091103755882,-0.005142857204784033,0.2827662929827359,0.10573814617041266,0.835,31,20,0.9426410164614744,0.48123700862980473,0.17711027734090867,0
1.2478930854797363,2.0431082248687744,0.52625,0.31,0.7952151393890381,0.21625,0.21625,0.0036881374590324273,-0.02342351347027401,0.08243437667068507,0.052273352630202025,0.32,43,-1,0.5884999974154731,0.5086137218353775,0.16789352466336016,0
0.005060490220785141,1.6184183359146118,1.0,0.775,1.6133578456938267,0.22499999999999998,0.22499999999999998,0.0024275050018773394,-0.0005720085069311389,0.33543876005407636,0.030643533443668713,0.85,5,6,-0.23394212663352357,0.16684720922129279,0.14555053195700676,0
0.090636488199234,0.6652271151542664,0.96625,0.855,0.5745906269550324,0.11125000000000007,0.11125000000000007,0.016502100048643168,-0.01046670827721105,0.1912750145526097,0.07268596838455135,0.875,42,11,0.855089869063715,0.4959433654672466,0.2083034871088792,0
